Age,Attrition,DailyRate,DistanceFromHome,EmployeeNumber,HourlyRate,JobLevel,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Education_College,Education_Bachelor,Education_Master,Education_Doctor,EnvironmentSatisfaction_Medium,EnvironmentSatisfaction_High,EnvironmentSatisfaction_Very High,JobInvolvement_Medium,JobInvolvement_High,JobInvolvement_Very High,JobSatisfaction_Medium,JobSatisfaction_High,JobSatisfaction_Very High,PerformanceRating_Good,PerformanceRating_Excellent,PerformanceRating_Outstanding,RelationshipSatisfaction_Medium,RelationshipSatisfaction_High,RelationshipSatisfaction_Very High,WorkLifeBalance_Good,WorkLifeBalance_Better,WorkLifeBalance_Best
32,1,1474,11,631,60,2,4707,23914,8,0,12,0,6,2,4,2,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
24,0,535,24,632,38,1,2400,5530,0,0,13,2,3,3,2,2,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
38,0,1495,10,634,76,2,9824,22174,3,0,19,1,18,4,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
37,0,446,1,635,65,2,6447,15701,6,0,12,1,8,2,6,5,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
49,0,1245,18,638,58,5,19502,2125,1,1,17,1,31,5,31,9,0,9,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
24,0,691,23,639,89,1,2725,21630,1,1,11,2,6,3,6,5,1,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
26,0,703,28,641,66,2,6272,7428,1,0,20,2,6,5,5,3,1,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
24,0,823,17,643,94,1,2127,9100,1,0,21,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
50,0,1246,3,644,99,5,18200,7999,1,0,11,1,32,2,32,5,10,7,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
25,0,622,13,645,40,1,2096,26376,1,0,11,0,7,1,7,4,0,6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
24,1,1287,7,647,55,1,2886,14168,1,1,16,1,6,4,6,3,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
30,1,448,12,648,74,1,2033,14470,1,0,18,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
34,0,254,1,649,83,1,3622,22794,1,1,13,1,6,3,6,5,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
31,1,1365,13,650,46,2,4233,11512,2,0,17,0,9,2,3,1,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,538,25,652,54,2,3681,14004,4,0,14,0,9,3,3,2,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
31,0,525,6,653,66,2,5460,6219,4,0,22,2,13,4,7,7,5,7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
27,0,798,6,655,66,1,2187,5013,0,0,12,2,6,5,5,3,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
37,0,558,2,656,75,2,9602,3010,4,1,11,1,17,3,3,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
20,0,959,1,657,83,1,2836,11757,1,0,13,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
42,0,622,2,659,81,2,4089,5718,1,0,13,2,10,4,10,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
43,0,782,6,661,50,4,16627,2671,4,1,14,1,21,3,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
38,0,362,1,662,43,1,2619,14561,3,0,17,0,8,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
43,0,1001,9,663,72,2,5679,19627,3,1,13,1,10,3,8,7,4,7,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
48,0,1236,1,664,40,4,15402,17997,7,0,11,1,21,3,3,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,0,1112,1,665,50,2,5985,26894,4,0,11,0,10,1,2,2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
34,0,204,14,666,31,1,2579,2912,1,1,18,2,8,3,8,2,0,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
27,1,1420,2,667,85,1,3041,16346,0,0,11,1,5,3,4,3,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
21,0,1343,22,669,49,1,3447,24444,1,0,11,0,3,2,3,2,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
44,0,1315,3,671,35,5,19513,9358,4,1,12,1,26,2,2,2,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
22,0,604,6,675,69,1,2773,12145,0,0,20,0,3,3,2,2,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
33,0,1216,8,677,39,2,7104,20431,0,0,12,0,6,3,5,0,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
32,0,646,9,679,92,2,6322,18089,1,1,12,1,6,2,6,4,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
30,0,160,3,680,71,1,2083,22653,1,0,20,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
53,0,238,1,682,34,2,8381,7507,7,0,20,0,18,2,14,7,8,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
34,0,1397,1,683,42,1,2691,7660,1,0,12,1,10,4,10,9,8,8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
45,1,306,26,684,100,2,4286,5630,2,0,14,2,5,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
26,0,991,6,686,71,1,2659,17759,1,1,13,1,3,2,3,2,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
37,0,482,3,689,36,3,9434,9606,1,0,15,1,10,2,10,7,7,8,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
29,0,1176,3,690,62,2,5561,3487,1,0,14,1,6,5,6,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
35,0,1017,6,691,82,2,6646,19368,1,0,13,0,17,3,17,11,11,8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
33,0,1296,6,692,30,2,7725,5335,3,0,23,1,15,2,13,11,4,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
54,0,397,19,698,88,3,10725,6729,2,0,15,1,16,1,9,7,7,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
36,0,913,9,699,48,2,8847,13934,2,1,11,1,13,2,3,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
27,0,1115,3,700,54,1,2045,15174,0,0,13,0,5,0,4,2,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
20,1,1362,10,701,32,1,1009,26999,1,1,11,0,1,5,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
33,1,1076,3,702,70,1,3348,3164,1,1,11,0,10,3,10,8,9,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
35,0,727,3,704,41,1,1281,16900,1,0,18,2,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
23,0,885,4,705,58,1,2819,8544,2,0,16,1,5,3,3,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
25,0,810,8,707,57,2,4851,15678,0,0,22,1,4,4,3,2,1,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
38,0,243,7,709,46,2,4028,7791,0,0,20,0,8,2,7,7,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
29,0,806,1,710,76,1,2720,18959,1,0,18,1,10,5,10,7,2,8,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
48,0,817,2,712,56,2,8120,18597,3,0,12,0,12,3,2,2,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
27,0,1410,3,714,71,2,4647,16673,1,1,20,2,6,3,6,5,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
37,0,1225,10,715,80,1,4680,15232,3,0,17,0,4,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
50,0,1207,28,716,74,1,3221,3297,1,1,11,3,20,3,20,8,3,8,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
34,0,1442,9,717,46,3,8621,17654,1,0,14,0,9,3,8,7,7,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
24,1,693,3,720,65,2,4577,24785,9,0,14,0,4,3,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
39,0,408,2,721,80,2,4553,20978,1,0,11,0,20,4,20,7,11,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
32,0,929,10,722,55,2,5396,21703,1,0,12,0,10,2,10,7,0,8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
50,1,562,8,723,50,2,6796,23452,3,1,14,1,18,4,4,3,1,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
38,0,827,1,724,33,2,7625,19383,0,0,13,0,10,4,9,7,1,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
27,0,608,1,725,68,3,7412,6009,1,0,11,0,9,3,9,7,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
32,0,1018,3,727,39,3,11159,19373,3,0,15,0,10,6,7,7,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
47,0,703,14,728,42,2,4960,11825,2,0,12,0,20,2,7,7,1,7,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
40,0,580,5,729,48,3,10475,23772,5,1,21,1,20,2,18,13,1,12,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
53,0,970,7,730,59,4,14814,13514,3,0,19,0,32,3,5,1,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
41,0,427,10,731,73,5,19141,8861,3,0,15,3,23,2,21,6,12,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
60,0,1179,16,732,84,2,5405,11924,8,0,14,0,10,1,2,2,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
27,0,294,10,733,32,3,8793,4809,1,0,21,2,9,4,9,7,1,7,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
41,0,314,1,734,59,5,19189,19562,1,0,12,1,22,3,22,7,2,10,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
50,0,316,8,738,54,1,3875,9983,7,0,15,1,4,2,2,2,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
28,1,654,1,741,67,1,2216,3872,7,1,13,0,10,4,7,7,3,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
36,0,427,8,742,63,3,11713,20335,9,0,14,1,10,2,8,7,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
38,0,168,1,743,81,3,7861,15397,4,1,14,0,10,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
44,0,381,24,744,49,1,3708,2104,2,0,14,0,9,5,5,2,1,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
47,0,217,3,746,49,4,13770,10225,9,1,12,2,28,2,22,2,11,13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
30,0,501,27,747,99,2,5304,25275,7,0,23,1,10,2,8,7,7,7,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
29,0,1396,10,749,99,1,2642,2755,1,0,11,0,1,6,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
42,1,933,19,752,57,1,2759,20366,6,1,12,0,7,2,2,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
43,0,775,15,754,47,2,6804,23683,3,0,18,1,7,5,2,2,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
34,0,970,8,757,96,2,6142,7360,3,0,11,0,10,2,5,1,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
23,0,650,9,758,37,1,2500,4344,1,0,14,1,5,2,4,3,0,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
39,0,141,3,760,44,2,6389,18767,9,0,15,1,12,3,8,3,3,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
56,0,832,9,762,81,4,11103,20420,7,0,11,0,30,1,10,7,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
40,0,804,2,763,86,1,2342,22929,0,1,20,0,5,2,4,2,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
27,0,975,7,764,55,2,6811,23398,8,0,19,0,9,2,7,6,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,0,1090,10,766,83,1,2297,17967,1,0,14,2,2,2,2,2,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
53,0,346,6,769,86,2,2450,10919,2,0,17,0,19,4,2,2,2,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
35,0,1225,2,771,61,2,5093,4761,2,0,11,1,16,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
32,0,430,24,772,80,2,5309,21146,1,0,15,2,10,2,10,8,4,7,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
38,0,268,2,773,92,1,3057,20471,6,1,13,1,6,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
34,0,167,8,775,32,2,5121,4187,3,0,14,1,7,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
52,0,621,3,776,31,4,16856,10084,1,0,11,0,34,3,34,6,1,16,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
33,1,527,1,780,63,1,2686,5207,1,1,13,0,10,2,10,9,7,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
25,0,883,26,781,32,2,6180,22807,1,0,23,0,6,5,6,5,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
45,0,954,2,783,46,2,6632,12388,0,0,13,0,9,3,8,7,3,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,0,310,10,784,79,1,3505,19630,1,0,18,0,2,3,2,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
47,1,719,27,785,77,2,6397,10339,4,1,12,0,8,2,5,4,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
34,0,304,2,786,60,2,6274,18686,1,0,22,0,6,5,6,5,1,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
55,1,725,2,787,78,5,19859,21199,5,1,13,1,24,2,5,2,1,4,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
36,0,1434,8,789,76,3,7587,14229,1,0,15,0,10,1,10,7,0,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52,0,715,19,791,41,1,4258,26589,0,0,18,1,5,3,4,3,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
26,0,575,1,792,71,1,4364,5288,3,0,14,1,5,2,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
29,0,657,27,793,66,2,4335,25549,4,0,12,1,11,3,8,7,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
26,1,1146,8,796,38,2,5326,3064,6,0,17,0,6,2,4,3,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
34,0,182,1,797,72,1,3280,13551,2,0,16,0,10,2,4,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
54,0,376,19,799,95,2,5485,22670,9,1,11,2,9,4,5,3,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
